'Time and date','Direct_1','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','EDF Annotations'
'[00:00:04.211 01/01/2011]',-13.200,7.400,7.600,5.600,-4.200,0.500
'[00:00:04.212 01/01/2011]',-12.900,7.100,7.900,5.600,-4.400,0.500
'[00:00:04.213 01/01/2011]',-11.900,6.600,7.700,5.500,-4.700,0.500
'[00:00:04.214 01/01/2011]',-10.800,6.300,7.200,5.500,-4.900,0.500
'[00:00:04.215 01/01/2011]',-10.300,6.400,6.700,5.600,-4.900,0.500
'[00:00:04.216 01/01/2011]',-10.700,7.000,6.500,5.900,-4.800,0.500
'[00:00:04.217 01/01/2011]',-11.600,7.800,6.800,6.000,-4.700,0.500
'[00:00:04.218 01/01/2011]',-12.300,8.200,7.300,6.000,-4.700,0.500
'[00:00:04.219 01/01/2011]',-12.000,8.000,7.700,5.800,-4.800,0.500
'[00:00:04.220 01/01/2011]',-10.800,7.200,7.700,5.600,-5.000,0.500
'[00:00:04.221 01/01/2011]',-9.400,6.200,7.400,5.600,-5.100,0.500
'[00:00:04.222 01/01/2011]',-8.700,5.600,6.800,5.900,-4.900,0.500
'[00:00:04.223 01/01/2011]',-9.000,5.600,6.200,6.300,-4.400,0.500
'[00:00:04.224 01/01/2011]',-9.900,6.100,5.700,6.700,-4.000,0.500
'[00:00:04.225 01/01/2011]',-10.800,6.800,5.500,6.800,-3.700,0.500
'[00:00:04.226 01/01/2011]',-10.800,7.300,5.300,6.500,-3.700,0.500
'[00:00:04.227 01/01/2011]',-9.800,7.400,5.100,6.000,-3.900,0.500
'[00:00:04.228 01/01/2011]',-8.500,7.300,4.800,5.600,-4.200,0.500
'[00:00:04.229 01/01/2011]',-7.700,7.400,4.500,5.300,-4.600,0.500
'[00:00:04.230 01/01/2011]',-7.900,7.900,4.300,5.200,-5.100,0.500
'[00:00:04.231 01/01/2011]',-8.800,8.700,4.300,5.200,-5.600,0.500
'[00:00:04.232 01/01/2011]',-9.700,9.400,4.200,4.800,-6.300,0.500
'[00:00:04.233 01/01/2011]',-10.000,9.600,4.100,4.100,-7.200,0.500
'[00:00:04.234 01/01/2011]',-9.500,9.100,3.700,2.900,-7.900,0.500
'[00:00:04.235 01/01/2011]',-8.600,8.200,3.100,1.700,-8.500,0.500
'[00:00:04.236 01/01/2011]',-7.800,7.100,2.300,0.900,-8.900,0.500
'[00:00:04.237 01/01/2011]',-7.700,6.300,1.500,0.500,-9.100,0.500
'[00:00:04.238 01/01/2011]',-8.100,5.900,0.800,0.500,-9.300,0.500
'[00:00:04.239 01/01/2011]',-8.400,5.700,0.300,0.600,-9.500,0.500
'[00:00:04.240 01/01/2011]',-8.400,5.400,-0.100,0.500,-9.900,0.500
'[00:00:04.241 01/01/2011]',-8.000,4.800,-0.300,0.100,-10.300,0.500
'[00:00:04.242 01/01/2011]',-7.400,4.100,-0.400,-0.400,-10.600,0.500
'[00:00:04.243 01/01/2011]',-7.300,3.500,-0.400,-0.800,-10.600,0.500
'[00:00:04.244 01/01/2011]',-7.800,3.300,-0.300,-0.800,-10.500,0.500
'[00:00:04.245 01/01/2011]',-9.000,3.600,-0.100,-0.500,-10.100,0.500
'[00:00:04.246 01/01/2011]',-10.300,4.300,0.000,0.100,-9.900,0.500
'[00:00:04.247 01/01/2011]',-11.100,5.200,0.000,0.600,-9.800,0.500
'[00:00:04.248 01/01/2011]',-11.300,5.900,-0.100,0.900,-9.900,0.500
'[00:00:04.249 01/01/2011]',-10.900,6.400,-0.300,1.100,-10.100,0.500
'[00:00:04.250 01/01/2011]',-10.400,6.400,-0.600,1.200,-10.200,0.500
'[00:00:04.251 01/01/2011]',-10.100,6.300,-0.800,1.300,-10.100,0.500
'[00:00:04.252 01/01/2011]',-10.400,6.000,-0.900,1.400,-9.900,0.500
'[00:00:04.253 01/01/2011]',-11.100,5.700,-1.000,1.400,-9.600,0.500
'[00:00:04.254 01/01/2011]',-12.100,5.300,-1.100,1.100,-9.500,0.500
'[00:00:04.255 01/01/2011]',-12.700,5.000,-1.200,0.700,-9.600,0.500
'[00:00:04.256 01/01/2011]',-12.800,4.600,-1.300,0.200,-9.800,0.500
'[00:00:04.257 01/01/2011]',-12.200,4.200,-1.300,-0.300,-9.900,0.500
'[00:00:04.258 01/01/2011]',-11.400,3.800,-1.400,-0.700,-9.800,0.500
'[00:00:04.259 01/01/2011]',-10.600,3.300,-1.500,-0.800,-9.500,0.500
'[00:00:04.260 01/01/2011]',-10.500,3.100,-1.700,-0.800,-9.200,0.500
'[00:00:04.261 01/01/2011]',-10.900,3.100,-2.000,-0.600,-9.200,0.500
'[00:00:04.262 01/01/2011]',-11.600,3.300,-2.300,-0.200,-9.500,0.500
'[00:00:04.263 01/01/2011]',-12.100,3.800,-2.500,0.300,-9.900,0.500
'[00:00:04.264 01/01/2011]',-11.900,4.500,-2.300,0.900,-10.300,0.500
'[00:00:04.265 01/01/2011]',-11.200,5.200,-1.700,1.500,-10.400,0.500
'[00:00:04.266 01/01/2011]',-10.400,5.900,-0.800,2.000,-9.900,0.500
'[00:00:04.267 01/01/2011]',-10.300,6.500,0.000,2.300,-9.000,0.500
'[00:00:04.268 01/01/2011]',-11.300,7.100,0.800,2.500,-8.100,0.500
'[00:00:04.269 01/01/2011]',-13.100,7.600,1.100,2.600,-7.500,0.500
'[00:00:04.270 01/01/2011]',-15.100,7.900,1.200,2.700,-7.400,0.500
'[00:00:04.271 01/01/2011]',-16.200,8.000,1.000,2.800,-7.800,0.500
'[00:00:04.272 01/01/2011]',-16.200,7.700,0.700,2.800,-8.300,0.500
'[00:00:04.273 01/01/2011]',-15.200,7.200,0.600,2.700,-8.700,0.500
'[00:00:04.274 01/01/2011]',-14.000,6.700,0.500,2.500,-8.900,0.500
'[00:00:04.275 01/01/2011]',-13.200,6.300,0.500,2.200,-8.800,0.500
'[00:00:04.276 01/01/2011]',-13.200,5.900,0.500,1.900,-8.600,0.500
'[00:00:04.277 01/01/2011]',-13.600,5.600,0.200,1.500,-8.700,0.500
'[00:00:04.278 01/01/2011]',-13.700,5.000,-0.300,1.200,-8.900,0.500
'[00:00:04.279 01/01/2011]',-13.200,4.300,-0.900,0.900,-9.300,0.500
'[00:00:04.280 01/01/2011]',-12.300,3.700,-1.500,0.700,-9.600,0.500
'[00:00:04.281 01/01/2011]',-11.300,3.200,-2.000,0.500,-9.700,0.500
'[00:00:04.282 01/01/2011]',-10.900,3.300,-2.200,0.400,-9.600,0.500
'[00:00:04.283 01/01/2011]',-11.100,3.700,-2.300,0.200,-9.500,0.500
'[00:00:04.284 01/01/2011]',-11.700,4.300,-2.400,0.100,-9.600,0.500
'[00:00:04.285 01/01/2011]',-12.300,4.700,-2.500,-0.100,-10.000,0.500
'[00:00:04.286 01/01/2011]',-12.700,4.800,-2.900,-0.200,-10.400,0.500
'[00:00:04.287 01/01/2011]',-13.000,4.700,-3.300,-0.200,-10.800,0.500
'[00:00:04.288 01/01/2011]',-13.600,4.400,-3.700,-0.200,-11.000,0.500
'[00:00:04.289 01/01/2011]',-14.500,4.300,-3.800,-0.200,-10.900,0.500
'[00:00:04.290 01/01/2011]',-15.600,4.400,-3.800,-0.200,-10.800,0.500
'[00:00:04.291 01/01/2011]',-16.300,4.600,-3.500,-0.200,-10.800,0.500
'[00:00:04.292 01/01/2011]',-16.500,4.700,-3.400,-0.400,-11.000,0.500
'[00:00:04.293 01/01/2011]',-16.100,4.500,-3.300,-0.700,-11.400,0.500
'[00:00:04.294 01/01/2011]',-15.100,4.200,-3.500,-1.100,-11.700,0.500
'[00:00:04.295 01/01/2011]',-14.000,3.700,-3.700,-1.400,-11.900,0.500
'[00:00:04.296 01/01/2011]',-12.900,3.100,-3.900,-1.700,-11.900,0.500
'[00:00:04.297 01/01/2011]',-11.900,2.600,-4.200,-1.900,-11.900,0.500
'[00:00:04.298 01/01/2011]',-11.100,2.100,-4.400,-2.100,-11.900,0.500
'[00:00:04.299 01/01/2011]',-10.700,1.700,-4.600,-2.200,-12.000,0.500
'[00:00:04.300 01/01/2011]',-10.900,1.300,-4.700,-2.200,-12.200,0.500
'[00:00:04.301 01/01/2011]',-11.700,1.100,-4.700,-2.100,-12.300,0.500
'[00:00:04.302 01/01/2011]',-13.000,1.100,-4.600,-2.000,-12.400,0.500
'[00:00:04.303 01/01/2011]',-14.200,1.300,-4.400,-2.000,-12.400,0.500
'[00:00:04.304 01/01/2011]',-14.700,1.600,-4.300,-2.100,-12.500,0.500
'[00:00:04.305 01/01/2011]',-14.500,1.900,-4.300,-2.300,-12.400,0.500
'[00:00:04.306 01/01/2011]',-13.700,2.000,-4.500,-2.400,-12.300,0.500
'[00:00:04.307 01/01/2011]',-12.900,2.100,-4.700,-2.400,-12.100,0.500
'[00:00:04.308 01/01/2011]',-12.700,2.200,-4.800,-2.200,-11.900,0.500
'[00:00:04.309 01/01/2011]',-13.100,2.500,-4.800,-1.800,-11.700,0.500
'[00:00:04.310 01/01/2011]',-13.800,3.000,-4.900,-1.300,-11.700,0.500
'[00:00:04.311 01/01/2011]',-14.500,3.500,-5.100,-1.000,-11.900,0.500
'[00:00:04.312 01/01/2011]',-14.600,4.000,-5.300,-0.700,-12.100,0.500
'[00:00:04.313 01/01/2011]',-14.200,4.200,-5.400,-0.700,-12.100,0.500
'[00:00:04.314 01/01/2011]',-13.500,4.100,-5.300,-0.700,-12.100,0.500
'[00:00:04.315 01/01/2011]',-12.600,3.800,-4.900,-0.900,-12.000,0.500
'[00:00:04.316 01/01/2011]',-11.800,3.300,-4.500,-1.000,-12.000,0.500
'[00:00:04.317 01/01/2011]',-11.100,2.700,-4.100,-1.300,-12.200,0.500
'[00:00:04.318 01/01/2011]',-10.400,1.900,-4.000,-1.600,-12.500,0.500
'[00:00:04.319 01/01/2011]',-10.000,1.000,-4.100,-2.000,-12.800,0.500
'[00:00:04.320 01/01/2011]',-9.800,0.100,-4.300,-2.400,-13.000,0.500
'[00:00:04.321 01/01/2011]',-10.100,-0.600,-4.500,-2.600,-13.200,0.500
'[00:00:04.322 01/01/2011]',-10.500,-1.000,-4.600,-2.700,-13.200,0.500
'[00:00:04.323 01/01/2011]',-11.000,-0.900,-4.600,-2.700,-13.200,0.500
'[00:00:04.324 01/01/2011]',-11.100,-0.400,-4.500,-2.400,-13.200,0.500
'[00:00:04.325 01/01/2011]',-10.800,0.200,-4.600,-2.100,-13.100,0.500
'[00:00:04.326 01/01/2011]',-10.500,0.800,-4.700,-1.700,-13.100,0.500
'[00:00:04.327 01/01/2011]',-10.400,1.100,-5.000,-1.300,-13.100,0.500
'[00:00:04.328 01/01/2011]',-10.700,1.300,-5.200,-0.900,-13.100,0.500
'[00:00:04.329 01/01/2011]',-11.300,1.400,-5.400,-0.700,-13.300,0.500
'[00:00:04.330 01/01/2011]',-11.500,1.400,-5.500,-0.600,-13.400,0.500
'[00:00:04.331 01/01/2011]',-11.000,1.600,-5.500,-0.700,-13.400,0.500
'[00:00:04.332 01/01/2011]',-9.500,2.000,-5.400,-0.900,-13.200,0.500
'[00:00:04.333 01/01/2011]',-7.200,2.400,-5.100,-1.100,-12.700,0.500
'[00:00:04.334 01/01/2011]',-4.900,2.700,-4.800,-1.200,-12.000,0.500
'[00:00:04.335 01/01/2011]',-3.000,2.700,-4.300,-1.200,-11.300,0.500
'[00:00:04.336 01/01/2011]',-1.900,2.400,-3.900,-1.100,-10.500,0.500
'[00:00:04.337 01/01/2011]',-1.600,1.900,-3.800,-1.000,-9.900,0.500
'[00:00:04.338 01/01/2011]',-1.600,1.300,-4.000,-1.100,-9.500,0.500
'[00:00:04.339 01/01/2011]',-1.700,0.800,-4.300,-1.200,-9.400,0.500
'[00:00:04.340 01/01/2011]',-1.700,0.400,-4.600,-1.400,-9.500,0.500
'[00:00:04.341 01/01/2011]',-1.600,0.300,-4.600,-1.400,-9.800,0.500
'[00:00:04.342 01/01/2011]',-1.500,0.300,-4.200,-1.300,-10.100,0.500
'[00:00:04.343 01/01/2011]',-1.200,0.400,-3.400,-1.000,-10.100,0.500
'[00:00:04.344 01/01/2011]',-0.700,0.600,-2.500,-0.600,-9.800,0.500
'[00:00:04.345 01/01/2011]',0.200,0.800,-1.900,-0.300,-9.200,0.500
'[00:00:04.346 01/01/2011]',1.200,1.200,-1.600,-0.100,-8.700,0.500
'[00:00:04.347 01/01/2011]',2.200,1.600,-1.800,0.000,-8.200,0.500
'[00:00:04.348 01/01/2011]',2.600,2.100,-2.100,0.100,-8.000,0.500
'[00:00:04.349 01/01/2011]',2.400,2.600,-2.300,0.200,-7.900,0.500
'[00:00:04.350 01/01/2011]',1.800,3.000,-2.300,0.500,-7.900,0.500
'[00:00:04.351 01/01/2011]',1.600,3.200,-2.100,0.700,-8.000,0.500
'[00:00:04.352 01/01/2011]',2.000,3.100,-1.900,0.800,-8.300,0.500
'[00:00:04.353 01/01/2011]',3.200,2.900,-1.900,0.700,-8.700,0.500
'[00:00:04.354 01/01/2011]',4.400,2.600,-2.200,0.500,-9.100,0.500
'[00:00:04.355 01/01/2011]',5.000,2.500,-2.400,0.400,-9.300,0.500
'[00:00:04.356 01/01/2011]',4.600,2.700,-2.400,0.700,-9.000,0.500
'[00:00:04.357 01/01/2011]',3.400,2.900,-2.100,1.400,-8.300,0.500
'[00:00:04.358 01/01/2011]',2.200,3.200,-1.500,2.200,-7.300,0.500
'[00:00:04.359 01/01/2011]',1.700,3.200,-0.900,3.100,-6.400,0.500
'[00:00:04.360 01/01/2011]',2.200,3.100,-0.500,3.500,-6.000,0.500
'[00:00:04.361 01/01/2011]',3.200,2.800,-0.500,3.400,-6.200,0.500
'[00:00:04.362 01/01/2011]',3.900,2.500,-0.700,2.900,-6.900,0.500
'[00:00:04.363 01/01/2011]',3.600,2.300,-0.900,2.300,-7.700,0.500
'[00:00:04.364 01/01/2011]',2.200,2.400,-1.000,1.800,-8.300,0.500
'[00:00:04.365 01/01/2011]',0.200,2.500,-0.900,1.800,-8.400,0.500
'[00:00:04.366 01/01/2011]',-1.400,2.700,-0.700,2.100,-8.100,0.500
'[00:00:04.367 01/01/2011]',-2.200,3.000,-0.700,2.500,-7.700,0.500
'[00:00:04.368 01/01/2011]',-2.200,3.500,-0.800,2.900,-7.500,0.500
'[00:00:04.369 01/01/2011]',-1.800,4.200,-1.200,3.000,-7.600,0.500
'[00:00:04.370 01/01/2011]',-1.500,5.000,-1.500,2.800,-8.000,0.500
'[00:00:04.371 01/01/2011]',-1.800,5.800,-1.800,2.300,-8.500,0.500
'[00:00:04.372 01/01/2011]',-2.700,6.200,-1.900,1.900,-8.800,0.500
'[00:00:04.373 01/01/2011]',-4.100,6.000,-1.800,1.600,-8.900,0.500
'[00:00:04.374 01/01/2011]',-5.500,5.300,-1.700,1.600,-8.600,0.500
'[00:00:04.375 01/01/2011]',-6.700,4.500,-1.600,1.700,-8.300,0.500
'[00:00:04.376 01/01/2011]',-7.600,3.700,-1.500,2.000,-8.100,0.500
'[00:00:04.377 01/01/2011]',-8.200,3.300,-1.600,2.200,-8.000,0.500
'[00:00:04.378 01/01/2011]',-8.500,3.200,-1.800,2.300,-8.100,0.500
'[00:00:04.379 01/01/2011]',-8.700,3.400,-2.100,2.400,-8.300,0.500
'[00:00:04.380 01/01/2011]',-8.900,3.600,-2.400,2.300,-8.500,0.500
'[00:00:04.381 01/01/2011]',-9.400,3.700,-2.800,2.300,-8.500,0.500
'[00:00:04.382 01/01/2011]',-10.000,3.800,-3.000,2.100,-8.400,0.500
'[00:00:04.383 01/01/2011]',-10.900,3.800,-3.000,1.900,-8.400,0.500
'[00:00:04.384 01/01/2011]',-11.700,3.900,-2.900,1.700,-8.400,0.500
'[00:00:04.385 01/01/2011]',-12.600,4.100,-2.600,1.500,-8.400,0.500
'[00:00:04.386 01/01/2011]',-13.200,4.200,-2.200,1.600,-8.300,0.500
'[00:00:04.387 01/01/2011]',-13.700,4.200,-1.800,1.900,-8.000,0.500
'[00:00:04.388 01/01/2011]',-14.100,4.400,-1.500,2.300,-7.500,0.500
'[00:00:04.389 01/01/2011]',-14.500,4.700,-1.200,2.700,-6.800,0.500
'[00:00:04.390 01/01/2011]',-15.000,5.300,-0.900,3.000,-6.200,0.500
'[00:00:04.391 01/01/2011]',-15.500,6.100,-0.600,3.200,-5.900,0.500
'[00:00:04.392 01/01/2011]',-16.100,6.800,-0.400,3.300,-5.900,0.500
'[00:00:04.393 01/01/2011]',-16.700,7.200,-0.200,3.300,-6.200,0.500
'[00:00:04.394 01/01/2011]',-16.900,7.100,-0.200,3.300,-6.600,0.500
'[00:00:04.395 01/01/2011]',-16.700,6.600,-0.300,3.300,-7.000,0.500
'[00:00:04.396 01/01/2011]',-16.000,5.800,-0.300,3.200,-7.200,0.500
'[00:00:04.397 01/01/2011]',-15.100,5.000,-0.300,3.100,-7.100,0.500
'[00:00:04.398 01/01/2011]',-14.300,4.400,-0.100,3.000,-6.800,0.500
'[00:00:04.399 01/01/2011]',-14.000,3.900,0.000,2.800,-6.300,0.500
'[00:00:04.400 01/01/2011]',-14.300,3.600,0.100,2.600,-5.900,0.500
'[00:00:04.401 01/01/2011]',-15.000,3.300,-0.100,2.600,-5.400,0.500
'[00:00:04.402 01/01/2011]',-15.700,3.100,-0.400,2.600,-5.100,0.500
'[00:00:04.403 01/01/2011]',-15.800,3.200,-0.900,2.700,-4.900,0.500
'[00:00:04.404 01/01/2011]',-15.300,3.500,-1.400,2.900,-4.600,0.500
'[00:00:04.405 01/01/2011]',-14.200,4.200,-1.700,3.100,-4.200,0.500
'[00:00:04.406 01/01/2011]',-12.900,5.100,-1.600,3.300,-3.600,0.500
'[00:00:04.407 01/01/2011]',-12.000,6.000,-1.100,3.400,-3.100,0.500
'[00:00:04.408 01/01/2011]',-11.600,6.600,-0.500,3.600,-2.600,0.500
'[00:00:04.409 01/01/2011]',-11.900,6.800,0.200,3.600,-2.300,0.500
'[00:00:04.410 01/01/2011]',-12.700,6.800,0.800,3.700,-2.000,0.500
'[00:00:04.411 01/01/2011]',-13.700,6.600,1.100,3.800,-1.800,0.500
'[00:00:04.412 01/01/2011]',-14.700,6.600,1.300,3.900,-1.600,0.500
'[00:00:04.413 01/01/2011]',-15.300,6.800,1.200,4.000,-1.200,0.500
'[00:00:04.414 01/01/2011]',-15.400,6.900,1.100,4.100,-0.800,0.500
'[00:00:04.415 01/01/2011]',-14.900,7.000,1.000,4.000,-0.700,0.500
'[00:00:04.416 01/01/2011]',-14.200,6.700,1.000,3.700,-0.900,0.500
'[00:00:04.417 01/01/2011]',-13.400,6.100,1.000,3.500,-1.400,0.500
'[00:00:04.418 01/01/2011]',-12.800,5.600,1.000,3.300,-2.000,0.500
'[00:00:04.419 01/01/2011]',-12.600,5.200,1.100,3.300,-2.400,0.500
'[00:00:04.420 01/01/2011]',-12.700,5.100,1.200,3.600,-2.500,0.500
'[00:00:04.421 01/01/2011]',-13.000,5.200,1.300,4.000,-2.300,0.500
'[00:00:04.422 01/01/2011]',-13.200,5.500,1.500,4.500,-1.800,0.500
'[00:00:04.423 01/01/2011]',-13.400,5.800,1.600,4.900,-1.400,0.500
'[00:00:04.424 01/01/2011]',-13.500,6.000,1.600,5.200,-1.100,0.500
'[00:00:04.425 01/01/2011]',-13.500,6.100,1.600,5.500,-1.000,0.500
'[00:00:04.426 01/01/2011]',-13.300,6.400,1.400,5.600,-1.100,0.500
'[00:00:04.427 01/01/2011]',-12.900,6.700,1.200,5.500,-1.400,0.500
'[00:00:04.428 01/01/2011]',-12.400,7.100,1.000,5.200,-2.000,0.500
'[00:00:04.429 01/01/2011]',-12.100,7.300,0.800,4.800,-2.800,0.500
'[00:00:04.430 01/01/2011]',-12.200,7.300,0.700,4.400,-3.500,0.500
'[00:00:04.431 01/01/2011]',-12.700,7.200,0.500,4.100,-3.900,0.500
'[00:00:04.432 01/01/2011]',-13.600,7.100,0.300,4.000,-3.800,0.500
'[00:00:04.433 01/01/2011]',-14.600,7.000,0.200,4.200,-3.100,0.500
'[00:00:04.434 01/01/2011]',-15.200,6.700,0.200,4.300,-2.400,0.500
'[00:00:04.435 01/01/2011]',-15.400,6.400,0.100,4.400,-2.100,0.500
'[00:00:04.436 01/01/2011]',-15.300,5.800,0.100,4.200,-2.400,0.500
'[00:00:04.437 01/01/2011]',-15.100,5.100,-0.100,3.900,-3.200,0.500
'[00:00:04.438 01/01/2011]',-14.900,4.500,-0.300,3.500,-4.200,0.500
'[00:00:04.439 01/01/2011]',-14.600,4.100,-0.600,3.300,-4.600,0.500
'[00:00:04.440 01/01/2011]',-14.100,4.000,-0.700,3.300,-4.500,0.500
'[00:00:04.441 01/01/2011]',-13.200,4.100,-0.500,3.500,-3.800,0.500
'[00:00:04.442 01/01/2011]',-12.300,4.400,-0.200,3.900,-3.100,0.500
'[00:00:04.443 01/01/2011]',-11.700,4.600,0.300,4.300,-2.900,0.500
'[00:00:04.444 01/01/2011]',-11.700,4.700,0.400,4.600,-3.500,0.500
'[00:00:04.445 01/01/2011]',-12.400,4.700,0.100,4.700,-4.600,0.500
'[00:00:04.446 01/01/2011]',-13.600,4.600,-0.800,4.500,-5.900,0.500
'[00:00:04.447 01/01/2011]',-14.700,4.600,-2.200,4.000,-6.900,0.500
'[00:00:04.448 01/01/2011]',-15.400,4.500,-3.700,3.300,-7.700,0.500
'[00:00:04.449 01/01/2011]',-15.400,4.400,-5.000,2.600,-8.100,0.500
'[00:00:04.450 01/01/2011]',-14.900,4.500,-5.600,2.300,-8.400,0.500
'[00:00:04.451 01/01/2011]',-14.200,4.700,-5.300,2.600,-8.500,0.500
'[00:00:04.452 01/01/2011]',-13.400,5.300,-4.300,3.300,-8.300,0.500
'[00:00:04.453 01/01/2011]',-12.300,6.000,-2.800,4.100,-7.700,0.500
'[00:00:04.454 01/01/2011]',-10.300,6.600,-1.300,4.700,-6.800,0.500
'[00:00:04.455 01/01/2011]',-6.600,7.000,0.000,5.000,-5.800,0.500
'[00:00:04.456 01/01/2011]',-0.600,6.900,0.900,5.000,-4.900,0.500
'[00:00:04.457 01/01/2011]',7.400,6.400,1.800,4.900,-4.100,0.500
'[00:00:04.458 01/01/2011]',16.900,5.700,2.800,5.100,-3.400,0.500
'[00:00:04.459 01/01/2011]',26.800,5.100,4.200,5.800,-2.500,0.500
'[00:00:04.460 01/01/2011]',36.101,4.700,5.800,6.900,-1.500,0.500
'[00:00:04.461 01/01/2011]',44.201,4.800,7.300,8.300,-0.300,0.500
'[00:00:04.462 01/01/2011]',50.601,5.300,8.600,9.500,0.700,0.500
'[00:00:04.463 01/01/2011]',55.401,6.000,9.300,10.300,1.400,0.500
'[00:00:04.464 01/01/2011]',58.401,6.800,9.500,10.800,1.900,0.500
'[00:00:04.465 01/01/2011]',59.501,7.500,9.600,11.000,2.300,0.500
'[00:00:04.466 01/01/2011]',58.901,8.000,9.700,11.200,3.200,0.500
'[00:00:04.467 01/01/2011]',56.901,8.400,10.200,11.500,4.800,0.500
'[00:00:04.468 01/01/2011]',54.501,8.800,11.000,11.900,7.100,0.500
'[00:00:04.469 01/01/2011]',52.601,9.400,12.000,12.400,9.700,0.500
'[00:00:04.470 01/01/2011]',51.801,10.100,13.200,13.000,11.900,0.500
'[00:00:04.471 01/01/2011]',52.401,10.900,14.400,13.700,13.600,0.500
'[00:00:04.472 01/01/2011]',53.901,11.600,15.500,14.300,14.500,0.500
'[00:00:04.473 01/01/2011]',55.201,12.100,16.400,15.000,14.900,0.500
'[00:00:04.474 01/01/2011]',55.701,12.200,17.000,15.500,15.100,0.500
'[00:00:04.475 01/01/2011]',54.901,12.100,17.300,15.900,15.000,0.500
'[00:00:04.476 01/01/2011]',52.801,11.800,17.100,15.900,14.600,0.500
'[00:00:04.477 01/01/2011]',49.601,11.400,16.500,15.300,13.600,0.500
'[00:00:04.478 01/01/2011]',45.501,10.800,15.400,14.200,11.700,0.500
'[00:00:04.479 01/01/2011]',40.301,10.000,13.700,12.300,9.000,0.500
'[00:00:04.480 01/01/2011]',33.201,9.000,11.300,10.000,5.600,0.500
'[00:00:04.481 01/01/2011]',23.800,8.100,8.200,7.500,2.100,0.500
'[00:00:04.482 01/01/2011]',11.900,7.400,4.600,5.000,-1.400,0.500
'[00:00:04.483 01/01/2011]',-1.500,7.000,1.000,3.100,-4.400,0.500
'[00:00:04.484 01/01/2011]',-14.800,6.800,-2.000,1.800,-6.800,0.500
'[00:00:04.485 01/01/2011]',-26.000,6.800,-3.900,1.300,-8.300,0.500
'[00:00:04.486 01/01/2011]',-33.401,6.900,-4.300,1.500,-8.800,0.500
'[00:00:04.487 01/01/2011]',-36.401,7.300,-3.500,2.200,-8.500,0.500
'[00:00:04.488 01/01/2011]',-35.001,7.900,-2.100,3.300,-7.600,0.500
'[00:00:04.489 01/01/2011]',-30.500,8.700,-0.800,4.400,-6.400,0.500
'[00:00:04.490 01/01/2011]',-24.100,9.400,-0.100,5.400,-5.500,0.500
'[00:00:04.491 01/01/2011]',-17.300,9.800,-0.100,6.000,-4.900,0.500
'[00:00:04.492 01/01/2011]',-11.200,9.600,-0.400,6.100,-4.900,0.500
'[00:00:04.493 01/01/2011]',-6.400,8.800,-0.700,5.700,-5.100,0.500
'[00:00:04.494 01/01/2011]',-2.900,7.700,-0.600,5.200,-5.500,0.500
'[00:00:04.495 01/01/2011]',-0.600,6.700,-0.100,4.900,-5.900,0.500
'[00:00:04.496 01/01/2011]',1.000,6.000,0.500,4.800,-6.100,0.500
'[00:00:04.497 01/01/2011]',2.000,5.600,0.800,5.000,-6.300,0.500
'[00:00:04.498 01/01/2011]',2.600,5.300,0.600,5.300,-6.500,0.500
'[00:00:04.499 01/01/2011]',2.700,5.000,0.100,5.400,-6.500,0.500
'[00:00:04.500 01/01/2011]',2.100,4.300,-0.600,5.200,-6.500,0.500
'[00:00:04.501 01/01/2011]',1.100,3.600,-0.900,4.900,-6.300,0.500
'[00:00:04.502 01/01/2011]',0.200,3.100,-0.700,4.400,-6.000,0.500
'[00:00:04.503 01/01/2011]',0.000,3.000,-0.300,4.200,-5.700,0.500
'[00:00:04.504 01/01/2011]',0.800,3.500,0.000,4.200,-5.500,0.500
'[00:00:04.505 01/01/2011]',2.300,4.400,0.200,4.300,-5.400,0.500
'[00:00:04.506 01/01/2011]',4.100,5.400,0.000,4.400,-5.300,0.500
'[00:00:04.507 01/01/2011]',5.400,6.100,-0.300,4.300,-5.300,0.500
'[00:00:04.508 01/01/2011]',5.900,6.400,-0.500,4.000,-5.300,0.500
'[00:00:04.509 01/01/2011]',5.700,6.300,-0.500,3.600,-5.300,0.500
'[00:00:04.510 01/01/2011]',5.300,6.200,-0.200,3.500,-5.500,0.500
'[00:00:04.511 01/01/2011]',5.200,6.100,0.200,3.500,-5.700,0.500
'[00:00:04.512 01/01/2011]',5.300,6.300,0.700,3.800,-5.900,0.500
'[00:00:04.513 01/01/2011]',5.600,6.800,1.000,4.100,-6.000,0.500
'[00:00:04.514 01/01/2011]',5.700,7.300,1.100,4.400,-5.600,0.500
'[00:00:04.515 01/01/2011]',5.700,7.500,1.200,4.700,-5.000,0.500
'[00:00:04.516 01/01/2011]',5.600,7.400,1.100,4.900,-4.300,0.500
'[00:00:04.517 01/01/2011]',5.600,6.900,1.000,4.900,-3.700,0.500
'[00:00:04.518 01/01/2011]',5.800,6.300,0.900,4.800,-3.400,0.500
'[00:00:04.519 01/01/2011]',6.200,5.900,0.900,4.600,-3.500,0.500
'[00:00:04.520 01/01/2011]',6.500,5.800,1.100,4.200,-3.900,0.500
'[00:00:04.521 01/01/2011]',6.600,6.100,1.500,4.000,-4.200,0.500
'[00:00:04.522 01/01/2011]',6.400,6.500,2.200,3.900,-4.300,0.500
'[00:00:04.523 01/01/2011]',6.100,6.900,2.800,4.300,-4.000,0.500
